experiment: sdds: 20, vars: 10, operation = OR
voor 2 clauses [0.0005140189996382105, 0.0006692850001854822, 0.0008478449999529403, 0.0008733760000723123, 0.000955298999997467, 0.0008075519999692915, 0.0007718299998487055, 0.0005863270002919307, 0.0006250569999792788, 0.0005174030002308427, 0.0005101440001453739, 0.0006439389999286504, 0.0007793279996803903, 0.0006943510002201947, 0.0005438499997580948, 0.0008069750001595821, 0.0007678309998482291, 0.0004925700000057986, 0.0007307780001610809, 0.0007015440000941453, 0.0006103010000515496, 0.0006340649997582659, 0.0006049869998605573, 0.0006461440002567542, 0.0005578939999395516, 0.0005286139999043371, 0.000663414999962697, 0.0005779200000688434, 0.0005162689999451686, 0.000814841999726923, 0.0005649439999615424, 0.0005699979997189075, 0.0006576800001312222, 0.000973040999724617, 0.0005087349995847035, 0.0005500779998328653, 0.0004137259998060472, 0.0005012690003241005, 0.00046766200011916226, 0.0006157410002742836, 0.0005477450004036655, 0.0005964810002296872, 0.0007283079999069741, 0.0008775709998189996, 0.0006205330000739195, 0.000716072000159329, 0.0006628350001847139, 0.0005787340001006669, 0.0005710579998776666, 0.0005594539998128312, 0.0005594499998551328, 0.00047277499970732606, 0.0006027009999343136, 0.0005776550001428404, 0.0005136200002198166, 0.0004940610001540335, 0.0007233490000544407, 0.0006875549997857888, 0.0008504779998474987, 0.000570380000226578, 0.0006196429999363318, 0.0007349669999712205, 0.001100808000046527, 0.0005984569997963263, 0.0006464870002673706, 0.0004803679998985899, 0.0004287290003048838, 0.0005531179999707092, 0.0007825489997230761, 0.0011663549998957023, 0.0006260420000216982, 0.0008405260000472481, 0.0005913909999435418, 0.0007903129999249359, 0.0006409220000023197, 0.0004531330000645539, 0.0004898789998151187, 0.0004424500002642162, 0.0003969989998040546, 0.00044993499977863394, 0.0004895439997198991, 0.0006223189998308953, 0.0006090890001360094, 0.0005619479998131283, 0.0005214150000938389, 0.0006992439998612099, 0.0007052099999782513, 0.0005049149999649671, 0.0007328100000449922, 0.0005303399998410896, 0.0005116219999763416, 0.00046048700005485443, 0.0005088909997539304, 0.0004465839997465082, 0.0005872759998055699, 0.000584321000133059, 0.0004061909999109048, 0.0004753730004267709, 0.000595513000007486, 0.00040039200030150823]
voor 4 clauses [0.0012627290002455993, 0.00238952200015774, 0.002484018999894033, 0.0019339499999659893, 0.0016407139996772457, 0.001921317000324052, 0.001692237000042951, 0.0022596730000259413, 0.002519301000120322, 0.0014636260002589552, 0.001468664999720204, 0.0018727890001173364, 0.0016479460000482504, 0.002623198000037519, 0.00238061399977596, 0.0017964759999813396, 0.0015227150001919654, 0.0017469409999648633, 0.0014988409998295538, 0.0023830459999771847, 0.0016742019997764146, 0.0017315219997726672, 0.0018047889998342725, 0.0017343800000162446, 0.0015493589999096002, 0.001633094000226265, 0.0018030400001407543, 0.002088200999878609, 0.001790687000266189, 0.0017697690000204602, 0.001251810000212572, 0.0017396179996467254, 0.002165711000088777, 0.001474970999879588, 0.001565246999689407, 0.0012307100000725768, 0.001078557999790064, 0.001263461000235111, 0.001243895999778033, 0.0016876019999472192, 0.0014797569997426763, 0.0012644449998333585, 0.0012889949998680095, 0.0014161549997879774, 0.0011399150002944225, 0.0012555090002024372, 0.0016024429996832623, 0.0014407449998543598, 0.0015571650001220405, 0.0011622140000326908, 0.0013282549998621107, 0.00130785500005004, 0.0011295109998172848, 0.0011260530000072322, 0.002032131999840203, 0.001391538000007131, 0.001443202999780624, 0.0009386909996464965, 0.0008885460001692991, 0.0010724300000219955, 0.0010291090002283454, 0.001031446000069991, 0.0012660849997701007, 0.0017729369997141475, 0.0015158539999902132, 0.0011823039999399043, 0.0010691420002331142, 0.0008514440000908507, 0.0010698390001380176, 0.0011100640003860462, 0.001000844999907713, 0.0010672629996406613, 0.0014460779998444195, 0.0011385800003154145, 0.001293981999879179, 0.0009603340004105121, 0.0009048010001606599, 0.000787317000231269, 0.0009367229999952542, 0.0010161879999941448, 0.0009150690002570627, 0.0012463670000215643, 0.0014489010000033886, 0.0008121000000755885, 0.0009064249998118612, 0.0007746080000288202, 0.0008007070000530803, 0.001039888999912364, 0.0007321329999285808, 0.0008806549999462732, 0.0009944700000232842, 0.0009613230004106299, 0.001277924000078201, 0.0010598539997772605, 0.0010963990002892388, 0.000923468000110006, 0.0008907290002753143, 0.000721979999980249, 0.0009667059998719196, 0.0008423230001426418]
voor 6 clauses [0.0036979430001338187, 0.0037022459996478574, 0.0031916650000312075, 0.0037109170002622704, 0.003118727000128274, 0.003599145999942266, 0.0030141769998408563, 0.0034610319999046624, 0.0032098840001708595, 0.0030424060000768804, 0.0027741039998545602, 0.0037109220002093934, 0.003017717000147968, 0.002948249999917607, 0.0024941839997154602, 0.002525968000099965, 0.0034639410000636417, 0.002700634000120772, 0.002288647000113997, 0.002244686000267393, 0.0031239119998645037, 0.002818694999859872, 0.0023104060001060134, 0.002372416000071098, 0.0024221210001087456, 0.0032600099998489895, 0.0023800629996912903, 0.002429603000109637, 0.002070309999908204, 0.002597868000066228, 0.0028969579998374684, 0.002454016999763553, 0.0020137339997745585, 0.001978363000034733, 0.002426637000098708, 0.0025352990001010767, 0.0018982380001943966, 0.002224151999598689, 0.0017064690000552218, 0.0020244860002094356, 0.002224401999683323, 0.001952641000116273, 0.0015738779998173413, 0.0015170069996202074, 0.0015841480003473407, 0.001969473999906768, 0.0019915160000891774, 0.0016606980002507044, 0.0017287639998357918, 0.0015407490000143298, 0.001422687000285805, 0.0016203109998969012, 0.0022231269999792858, 0.001518248999673233, 0.001501442000062525, 0.0013530720002563612, 0.0014136969998617133, 0.0015215600001283747, 0.0022210830002222792, 0.001885870000023715, 0.0018254060000799655, 0.0017221309999513323, 0.0016934069999479107, 0.0014810729999226169, 0.0016794929997558938, 0.0014171109996823361, 0.001330686999608588, 0.001418524000200705, 0.0015508139999838022, 0.0013508109996109852, 0.001416802999756328, 0.0017705889999888313, 0.0013967659997433657, 0.001481308999700559, 0.0012021200000162935, 0.0016101299997899332, 0.0012448279999262013, 0.0013988509999762755, 0.001438192000023264, 0.0012707050000244635, 0.0012791610001841036, 0.0011316949999127246, 0.0012432789999365923, 0.001088690999949904, 0.0013837559999956284, 0.0015760680003040761, 0.001275346000056743, 0.0011483279999993101, 0.0012526669997896533, 0.0011424409999563068, 0.0011659339998004725, 0.0012173449999863806, 0.0013650549999510986, 0.0013208129998929508, 0.001232107999840082, 0.0011561020000954159, 0.0011229439996895962, 0.0011439200002314465, 0.00115810200031774, 0.0010989090001203294]
voor 8 clauses [0.0044664159995591035, 0.0038282169998637983, 0.004658748000110791, 0.004779459000019415, 0.0033807549998527975, 0.003523071000017808, 0.004781615999945643, 0.0033289240000158316, 0.003171453000049951, 0.005229804999999033, 0.0032544050000069547, 0.0030488930001411063, 0.004040745000111201, 0.004019799999696261, 0.002815940999880695, 0.0032197509999605245, 0.0042793140000867425, 0.0029129419999662787, 0.0026565440002741525, 0.002682967000055214, 0.0047058879999895, 0.0026038639998660074, 0.002756485000190878, 0.00233832000003531, 0.003991668000253412, 0.00255667600004017, 0.0024800999999570195, 0.0019503700000313984, 0.0029260899996188527, 0.0026510100001360115, 0.0023920019998513453, 0.002026599000146234, 0.0021277509999890754, 0.0034713629997895623, 0.002080225999634422, 0.0020789500003957073, 0.0019423440003265569, 0.0021826950001013756, 0.0028677020000031916, 0.0020215019999341166, 0.00175288799982809, 0.0020991960000174004, 0.0016815039998618886, 0.003405710999686562, 0.0019259089999650314, 0.0018894590002673795, 0.0018131280003217398, 0.001888648999738507, 0.002610642000036023, 0.0029772830002912087, 0.0018470729996806767, 0.0015849530000195955, 0.0015992970002116635, 0.002775066000140214, 0.0017839259999163914, 0.0015839220000088972, 0.0015201750002233894, 0.0016126860000440502, 0.0014834079997854133, 0.001475687000038306, 0.0021671700001206773, 0.001769209000030969, 0.0014870810000502388, 0.0014022370000930096, 0.0014158449998831202, 0.001958545999968919, 0.00235027100006846, 0.0028161999998701504, 0.002324213000065356, 0.0028607570002350258, 0.0025060160000975884, 0.0029534519999288023, 0.002366746999996394, 0.002729200999965542, 0.0030120350002107443, 0.001695265999842377, 0.0021761999996670056, 0.0031936189998305053, 0.0015847630002099322, 0.0017656809995969525, 0.0014355890002661909, 0.0013735060001636157, 0.0014775679997001134, 0.00215716100001373, 0.0015887770000517776, 0.001418478000232426, 0.0015545549999842478, 0.0013068630000816484, 0.0012051379999320488, 0.001389464000112639, 0.001655100999869319, 0.0013591880001513346, 0.0013982760001454153, 0.0013120359999447828, 0.0014200499999788008, 0.0012706709999292798, 0.0015691530002186482, 0.0017608590001145785, 0.001403487000061432, 0.0012155330000496178]
voor 10 clauses [0.005431405000308587, 0.004166276999967522, 0.0038276090003819263, 0.005980924999676063, 0.0038451520003945916, 0.0037055640000289713, 0.004577256000175112, 0.004320882000229176, 0.003354539999691042, 0.00461756200002128, 0.0033944309998332756, 0.0030948460002946376, 0.004229310000027908, 0.0033262900001318485, 0.003031992000160244, 0.003268272000241268, 0.0040531409999857715, 0.002858339000340493, 0.002773676999822783, 0.003114848999757669, 0.0031910380002955208, 0.0025170300000354473, 0.0024256219999188033, 0.0033863700000438257, 0.003510091999942233, 0.002658700000210956, 0.0024211099998865393, 0.0030466050002360134, 0.00266550800006371, 0.002161357000204589, 0.0030883260001246526, 0.0027094489996670745, 0.00311005200001091, 0.0021228209998298553, 0.002202864000082627, 0.0023830179998185486, 0.0036891839999952936, 0.002186911000080727, 0.0019199840003238933, 0.001963875999990705, 0.002297608999924705, 0.0027202090000173484, 0.0020517339999059914, 0.002020322000134911, 0.0017880800000966701, 0.0022200859998520173, 0.0021092490001137776, 0.0020048480000696145, 0.0018747910003185098, 0.0018262799999320123, 0.0019263190001765906, 0.0022081900001467147, 0.0017355140003019187, 0.001830134999636357, 0.0015495009997721354, 0.0015558959998998034, 0.002500331999726768, 0.002479062000020349, 0.0018748079996839806, 0.0022025530001883453, 0.0016848860000209243, 0.002093455999784055, 0.001641672000005201, 0.0018408569999337487, 0.0014731460000803054, 0.0015520790002483409, 0.0017681280000942934, 0.0018218220002381713, 0.0015857529997447273, 0.0013685889998669154, 0.0014007989998390258, 0.001373765000153071, 0.0016028479999476986, 0.0015010840002105397, 0.0015597500000694708, 0.0012690409998867835, 0.0013593310000032943, 0.0013360489997467084, 0.0013743409999733558, 0.0016884750002645887, 0.0014090209997448255, 0.0013866240001334518, 0.0014048449997972057, 0.001240662999862252, 0.0012290530003156164, 0.001606083000297076, 0.0013515830000869755, 0.0015909600001577928, 0.0012883270001111669, 0.0012030459997731668, 0.0013045539999438915, 0.0012983250003344438, 0.001999726000121882, 0.0020338750000519212, 0.0013071460002720414, 0.0012912239999423036, 0.0011968959997830098, 0.00114705399982995, 0.001604949000011402, 0.0015727650002190785]
voor 12 clauses [0.004290080999908241, 0.004391206000036618, 0.0037335399997573404, 0.004322853000303439, 0.004050869999900897, 0.0034803739999915706, 0.004097636000096827, 0.004096399999980349, 0.003334700999857887, 0.0032806639997033926, 0.003980229000262625, 0.0033286049997514056, 0.003050219000215293, 0.003961041999900772, 0.003181585000220366, 0.0028609050000341085, 0.0028368339999360614, 0.003590364000046975, 0.0029773830001431634, 0.0025960799998756556, 0.0026046230000247306, 0.0032520919999114994, 0.002949317999991763, 0.002847451999969053, 0.0024633080001876806, 0.003278209999734827, 0.0028361290001157613, 0.002291187000082573, 0.0023673779996897792, 0.0029037730000709416, 0.0027604510000855953, 0.002239900999938982, 0.002384517999871605, 0.0020974300000489166, 0.002918708999914088, 0.0019828429999506625, 0.002090609000333643, 0.0019994419999420643, 0.003318518000014592, 0.002126512999893748, 0.0020589809996636177, 0.0017904629999065946, 0.001974687000256381, 0.0028020810000271013, 0.0020302809998611338, 0.0017795260000639246, 0.0018981670000357553, 0.0017847439999059134, 0.0026845319998756167, 0.002460523999616271, 0.0018989169998349098, 0.0015706940002928604, 0.0021452380001392157, 0.0025504389996058308, 0.002002307000111614, 0.001595046000147704, 0.0014742040002602153, 0.0015356030003204069, 0.0029991199999130913, 0.001604864999990241, 0.0014154659997984709, 0.0014811629998803255, 0.0014912810001987964, 0.001584079999702226, 0.0022424630001296464, 0.001496352000231127, 0.0014614490000894875, 0.001492887000040355, 0.0013535539997064916, 0.001990881999972771, 0.0017407919999641308, 0.0014492360000986082, 0.0014434770000661956, 0.0013574399999924935, 0.0013191450002523197, 0.0014259009999477712, 0.0022937710000405787, 0.0017806309997467906, 0.0014410700000553334, 0.001262713999949483, 0.0013321829997039458, 0.0018613689999256167, 0.0016507390000697342, 0.001273746000151732, 0.0012953659997947398, 0.0012685140000030515, 0.0013639809999403951, 0.001774568999735493, 0.001476844000080746, 0.0014754839999113756, 0.001208298999699764, 0.0011824460002571868, 0.0012399770002957666, 0.0017029310001817066, 0.0016667169998072495, 0.0014825179996478255, 0.0012629929997274303, 0.0012606519999280863, 0.0011860170002364612, 0.0013292659996295697]
voor 14 clauses [0.0038151829999151232, 0.00490585799980181, 0.003701567000007344, 0.003816085999915231, 0.004926264999994601, 0.00344147099986003, 0.0032456359999741835, 0.0049495969997224165, 0.0031485439999414666, 0.003286215000116499, 0.00451447100022051, 0.004525794000073802, 0.0030650580001747585, 0.004367669000203023, 0.00302681199991639, 0.0030630119999841554, 0.0031973989998732577, 0.004089164000106393, 0.0027867879998666467, 0.0027401190000091447, 0.0038664890003019536, 0.0027044640000895015, 0.003129796999928658, 0.0023986299997886817, 0.0043411489996287855, 0.0025978310000027705, 0.0024138980002135213, 0.0022073340001043107, 0.004091156999947998, 0.0023732810000183235, 0.002416788000118686, 0.0020005599999421975, 0.00303322699983255, 0.002181486000154109, 0.002147205999790458, 0.001843593000103283, 0.00214326000013898, 0.0027725289996851643, 0.002215145999798551, 0.001960677999704785, 0.001883897999960027, 0.0017359610001221881, 0.0025396490000275662, 0.002715153000281134, 0.0018710449999161938, 0.00194212599990351, 0.001926622999690153, 0.0022443860002567817, 0.0017625509999561473, 0.0017366919996675279, 0.0016294859997287858, 0.001624904999971477, 0.002328667000256246, 0.0018666820001271844, 0.0015920259997983521, 0.0015601099999003054, 0.0018490739998924255, 0.003045332999590755, 0.0021391620002759737, 0.0019098879997727636, 0.0017782499999157153, 0.0016148629997587705, 0.0020325670002421248, 0.0018302769999536395, 0.001595989000179543, 0.0014824059999227757, 0.0014991829998507455, 0.001397312999870337, 0.0018564470001365407, 0.0016527549996681046, 0.0013578059997598757, 0.0012923230001433694, 0.0012945620001119096, 0.0013115470001139329, 0.0020507139997789636, 0.0015226830000756308, 0.0013651760000357172, 0.001200012000026618, 0.0012717419999717094, 0.0012523109999165172, 0.001852030999998533, 0.0017626460003157263, 0.001379552999878797, 0.0013086439998915012, 0.0014066580001781404, 0.0012154940000073111, 0.001925779999965016, 0.0019513900001584261, 0.0013629689997287642, 0.0011937710000893276, 0.00125918300000194, 0.0012043720003021008, 0.0018866640002670465, 0.0015326450002248748, 0.001272132999929454, 0.001236618000348244, 0.0012216459999763174, 0.0012237990003995947, 0.0012505779995990451, 0.0020381459999043727]
voor 16 clauses [0.004559244999654766, 0.0033072920000449813, 0.0033307359999525943, 0.004699012999935803, 0.003150442999867664, 0.0029930559999229445, 0.003052913999908924, 0.0033143629998448887, 0.002819183999690722, 0.002905388000272069, 0.0034620149999682326, 0.0031111670000427694, 0.0025183389998346684, 0.0027883429997928033, 0.0038787819999015483, 0.0025797159996727714, 0.0023181620003924763, 0.0022425090000979253, 0.0036714670000037586, 0.0029339390002860455, 0.0027443740000308026, 0.002774253000097815, 0.002934400999947684, 0.0024677209999026672, 0.0020855399998254143, 0.0024363979996451235, 0.0032646829999976035, 0.0021010210002714302, 0.0021122810003362247, 0.0019639900001493515, 0.003254512000239629, 0.0022017070000401873, 0.0020238110000718734, 0.001811726000141789, 0.0029477070002030814, 0.0026927009998871654, 0.0018334659998799907, 0.0018128540000361681, 0.0016979550000542076, 0.0019493790000524314, 0.0024354729998776747, 0.0018704780000007304, 0.0015669330000491755, 0.0017566999999871769, 0.002127305999692908, 0.0021600199997919844, 0.001670065999860526, 0.0015080699999998615, 0.001451360999908502, 0.0024548699998376833, 0.0015344190001087554, 0.0014600690001316252, 0.0015030819999992673, 0.0014169170003697218, 0.001385251999636239, 0.0021534040001824906, 0.0015133970000533736, 0.00147340700004861, 0.001376043000163918, 0.001348681999843393, 0.0014290839999375748, 0.0021971129999656114, 0.0014447759999711707, 0.001476636999996117, 0.0012996850000490667, 0.0012423509997461224, 0.001265833000161365, 0.001929621999806841, 0.001637426999877789, 0.0012747030000355153, 0.001208216999657452, 0.0013392109999585955, 0.0011180109995621024, 0.0016281160001199169, 0.0014417010002034658, 0.0012726439999823924, 0.0012030509997202898, 0.00109715700000379, 0.0011746840000341763, 0.001176892999865231, 0.0016523610001968336, 0.0012339589998191514, 0.0011735819998648367, 0.001137382999786496, 0.0012431860000106099, 0.0010374460002822161, 0.001275403999898117, 0.0015241159999277443, 0.0011183169999640086, 0.0011374510004316107, 0.0011798629998338583, 0.0010977599999932863, 0.0010169269999096286, 0.0015724750001027132, 0.0016236660003414727, 0.0010857910001504933, 0.0010485399998287903, 0.000983750000159489, 0.0011588959996515769, 0.0010331950002182566]
voor 18 clauses [0.004385984999771608, 0.0031163310000010824, 0.003071563000048627, 0.004004201000043395, 0.003154801000164298, 0.0032039779998740414, 0.0027625880002233316, 0.004277660000298056, 0.0029171630003475, 0.0028740470002048824, 0.0029413940001177252, 0.003065455999603728, 0.002623290000428824, 0.0023180610000963497, 0.002900682000017696, 0.003430889000355819, 0.0021509319999495347, 0.002348590999645239, 0.0034034380000775855, 0.0029165320001993678, 0.0021146979997865856, 0.0021740820002378314, 0.002392971000062971, 0.003035208000255807, 0.0025641559996074648, 0.0023309379998863733, 0.0028265079999982845, 0.002261287999772321, 0.001913686000079906, 0.0019751179997911095, 0.0020752010000251175, 0.0024502430001120956, 0.0018656209999790008, 0.001753269999881013, 0.0016682109999237582, 0.001803048000056151, 0.002126425000369636, 0.0016727800002627191, 0.0016222570002355496, 0.0017005439999593364, 0.0016269040002043766, 0.002906191999954899, 0.0016920520001804107, 0.0015470379998987482, 0.0015855010001359915, 0.0014704710001751664, 0.0020396979998622555, 0.0018535429999246844, 0.0015326389998335799, 0.0014326420000543294, 0.001379727000312414, 0.0016644420002194238, 0.0018480699995961913, 0.0015898689998721238, 0.001397255000028963, 0.0015093199999682838, 0.0013287430001582834, 0.0012976759999219212, 0.0018108509998455702, 0.0014204710000740306, 0.0013433819999590924, 0.0011813529999926686, 0.0012979360003555485, 0.0012208019998070085, 0.0019107010002699099, 0.001316205999955855, 0.0012436789997991582, 0.00123034300031577, 0.0011800600000242412, 0.0011316410000290489, 0.0012243920000400976, 0.0019200410001758428, 0.001925519999986136, 0.0011534449999999197, 0.0012370040003588656, 0.0012039839998578827, 0.0018126670001947787, 0.0012738390000777144, 0.001496980999945663, 0.0011528410000209988, 0.0010834370000338822, 0.0011171059995831456, 0.0014945340003578167, 0.001151252999989083, 0.0011658230000648473, 0.0010115570003108587, 0.0012280740002097446, 0.0010588690001895884, 0.0015728049997960625, 0.0011523090001901437, 0.0017750669999259117, 0.0010950079999929585, 0.0010680519999368698, 0.0009919560002344951, 0.00101292099998318, 0.0013677219999408408, 0.0015281290002349124, 0.00108670899999197, 0.0009758050000527874, 0.0009772670000529615]
voor 20 clauses [0.0031038649999572954, 0.0031645389999539475, 0.004019443000288447, 0.0033897560001605598, 0.0040706639997551974, 0.0026782579998325673, 0.002569640999809053, 0.003666138999960822, 0.0028611140000975865, 0.002745838000009826, 0.0023271569998541963, 0.003574537000076816, 0.0027381330000935122, 0.0024267499998131825, 0.002321430999927543, 0.0033213550000255054, 0.00229082300029404, 0.002278285000102187, 0.001975789999960398, 0.002136502999746881, 0.0031459000001632376, 0.002034103000369214, 0.001882841000224289, 0.002066988000024139, 0.0022743469999113586, 0.0025144109999928332, 0.0020012330001009104, 0.0019330130003254453, 0.00206769099986559, 0.002068826000140689, 0.0023961950000739307, 0.001935622000019066, 0.0017492489996584482, 0.0017469939998591144, 0.0018771069999274914, 0.002868557000056171, 0.0022874310002407583, 0.0017688240000097721, 0.0017186780000884028, 0.002402962000360276, 0.002445521000026929, 0.0016552530000808474, 0.0015622750001966779, 0.001602079999884154, 0.002459899999848858, 0.0024917210002968204, 0.001823499000238371, 0.001466437999624759, 0.001343233000170585, 0.002615031999994244, 0.0020329919998403057, 0.0014580130000467761, 0.0013107939998917573, 0.0014173760000630864, 0.001638970999920275, 0.002023547000135295, 0.0013630529997499252, 0.0013384470003074966, 0.0012816180001209432, 0.0013673330004166928, 0.0017822700001488556, 0.001367987000321591, 0.0014931129999240511, 0.0012473239999053476, 0.001271280000310071, 0.0011994980000054056, 0.0016826969999783614, 0.001477428999805852, 0.001363185999707639, 0.001272830999823782, 0.0011605029999373073, 0.0011681709997901635, 0.0012123540000175126, 0.0016526370000065072, 0.0012099830000806833, 0.001232881999840174, 0.0011912179998034844, 0.001141420999829279, 0.0012769509999088768, 0.0012176700001873542, 0.0013518920000024082, 0.001261984999928245, 0.0012491739998949924, 0.0010972519999086217, 0.001070230000095762, 0.0012037460001010913, 0.0017373090004184633, 0.0012662439999076014, 0.0010726589998739655, 0.0010365069997533283, 0.0011858009997922636, 0.0009556950003570819, 0.0010676020001483266, 0.0016159299998435017, 0.0011213510001653049, 0.0011802030003309483, 0.0010611880002215912, 0.0010149310000997502, 0.0011386510000193084, 0.0010108449996550917]
